exposure_name	uncalibrated_p_value	calibrated_p_value
example_gene_1720	0.984533881514269	0.8059276242559523
example_gene_1721	0.942178717858546	0.5859777489477229
example_gene_1722	0.934994886887188	0.5588465980761207
example_gene_1723	0.994477105741935	0.8953468152297023
example_gene_1724	0.62272995100767	0.07799392781232377
example_gene_1725	0.619640335805213	0.07630847365349194
example_gene_1726	0.987470021623754	0.8287738992452708
example_gene_1727	0.955387718401425	0.641347559181981
example_gene_1728	0.858954079180414	0.3493992127845656
example_gene_1729	0.964230498039775	0.6834820599224223
example_gene_1730	0.990942336438941	0.8590023065135195
example_gene_1731	0.995615910776731	0.9089932347062594
example_gene_1732	0.997706572497191	0.9385847241665335
example_gene_1733	0.99662184571476	0.9222956026424184
example_gene_1734	0.251151925342337	0.001752894856755832
example_gene_1735	0.999715491186816	0.9827885502360657
example_gene_1736	0.969665771801077	0.712034263154439
example_gene_1737	0.897063655775289	0.440091301618371
example_gene_1738	0.925873271117725	0.5268646733923683
example_gene_1739	0.935477743262631	0.5606132722533206
example_gene_1740	0.839131880108106	0.3102246691460293
example_gene_1741	0.987077800105406	0.8255978022697377
example_gene_1742	0.90137048216473	0.4518965123656296
example_gene_1743	0.967822913348814	0.7020919930181011
example_gene_1744	0.757387654040884	0.18892936730027535
example_gene_1745	0.738020231548413	0.1674529566617426
example_gene_1746	0.940096914230084	0.5779227361869564
example_gene_1747	0.757059635799208	0.18854618911551008
example_gene_1748	0.960699398377738	0.6660793223896116
example_gene_1749	0.995786191832273	0.9111511566267962
example_gene_1750	0.917238288939494	0.4987876018640653
example_gene_1751	0.781021468426239	0.2184537125752858
example_gene_1752	0.930555962270679	0.5429622992887213
example_gene_1753	0.930891116789873	0.544139775086219
example_gene_1754	0.885105890267093	0.4091246912681336
example_gene_1755	0.777952067422263	0.2143966839353312
example_gene_1756	0.995054932452593	0.9021119992160795
example_gene_1757	0.983814814079486	0.8006282536206938
example_gene_1758	0.956727673110325	0.6474350331508099
example_gene_1759	0.975797241939343	0.747389785119522
example_gene_1760	0.967046919998726	0.6979886901633057
example_gene_1761	0.995455440400306	0.9069903146392811
example_gene_1762	0.995326898679004	0.9054063950642621
example_gene_1763	0.96106364685749	0.6678368089205939
example_gene_1764	0.990262799397524	0.8527471328135825
example_gene_1765	0.994845927467228	0.8996297882106575
example_gene_1766	0.838397269974695	0.3088610190989299
example_gene_1767	0.991274791199012	0.862133706498691
example_gene_1768	0.935007379432541	0.5588922071501837
example_gene_1769	0.992009413145246	0.8692342803655353
example_gene_1770	0.992059783898771	0.8697308438027415
example_gene_1771	0.879856455677428	0.3963067424136072
example_gene_1772	0.84440837292835	0.3201973297403752
example_gene_1773	0.919440534379625	0.5057617232557385
example_gene_1774	0.951718809908076	0.6251596480376493
example_gene_1775	0.289048942918029	0.0031098406071933663
example_gene_1776	0.950198978072435	0.6186481713019529
example_gene_1777	0.921754066458625	0.5132229541783067
example_gene_1778	0.943360775847422	0.590625516318589
example_gene_1779	0.978002949446921	0.7611160214408572
example_gene_1780	0.998161317731914	0.946309877936558
example_gene_1781	0.790079315814265	0.2308398787832924
example_gene_1782	0.945678702008299	0.5999016281947466
example_gene_1783	0.992520892829518	0.8743385720654955
example_gene_1784	0.753069548401909	0.18394029855514385
example_gene_1785	0.905271953725977	0.462913081608073
example_gene_1786	0.975199140303269	0.7437684421900514
example_gene_1787	0.576635982245385	0.05577122468276389
example_gene_1788	0.982075552825491	0.7882218557865841
example_gene_1789	0.941458083426853	0.5831708507247246
example_gene_1790	0.983154588295693	0.7958526915751865
example_gene_1791	0.981082703785481	0.7813786345301099
example_gene_1792	0.973743879093411	0.7351234515288658
example_gene_1793	0.983030472569168	0.7949641878627683
example_gene_1794	0.974654102097504	0.7405035827422028
example_gene_1795	0.91395854329712	0.48862426750470567
example_gene_1796	0.781274967312439	0.21879189446678668
example_gene_1797	0.99668456499079	0.9231742850942611
example_gene_1798	0.960254593920166	0.6639444062246085
example_gene_1799	0.962463710439635	0.6746711661391436
example_gene_1800	0.886550051786387	0.4127309689055675
example_gene_1801	0.912343693998788	0.4837149096228694
example_gene_1802	0.812313446245224	0.26406497962958897
example_gene_1803	0.984645900828268	0.8067627865819631
example_gene_1804	0.880685167930558	0.3983005802992216
example_gene_1805	0.975673202984593	0.7466353812006458
example_gene_1806	0.939206772086684	0.5745279068995001
example_gene_1807	0.949716113852139	0.6166020987112933
example_gene_1808	0.258987728063482	0.001986476258281331
example_gene_1809	0.983664429584256	0.7995330769555076
example_gene_1810	0.926506656145821	0.5290043908337402
example_gene_1811	0.749698240283731	0.18012699901123738
example_gene_1812	0.27803002265797	0.0026531154230380765
example_gene_1813	0.837687114491547	0.3075484204088813
example_gene_1814	0.662036130578818	0.10226501955975795
example_gene_1815	0.898697396624814	0.444526652419406
example_gene_1816	0.940597060091608	0.5798430253496804
example_gene_1817	0.960774581067991	0.6664413931192432
example_gene_1818	0.98394853516755	0.8016058306811786
example_gene_1819	0.850832943373278	0.33277583679711853
example_gene_1820	0.93687234078082	0.5657602970265395
example_gene_1821	0.989985935396859	0.8502512123424579
example_gene_1822	0.959576485371326	0.6607131381316178
example_gene_1823	0.906777062597323	0.4672483427904411
example_gene_1824	0.905115932875428	0.46246644435351014
example_gene_1825	0.932809252106731	0.5509463710705653
example_gene_1826	0.991910870591054	0.868266557626491
example_gene_1827	0.956803720629118	0.6477834690437331
example_gene_1828	0.993465653249766	0.8841613423829706
example_gene_1829	0.956616402884964	0.6469257906940779
example_gene_1830	0.468442992221631	0.02297924183168689
example_gene_1831	0.337996453151284	0.005909118143997913
example_gene_1832	0.961041427474741	0.6677293615615485
example_gene_1833	0.543249086212456	0.04313059916454755
example_gene_1834	0.991287388131546	0.8622533240202997
example_gene_1835	0.945356571248882	0.5985993354263548
example_gene_1836	0.94677256440235	0.6043563590591121
example_gene_1837	0.96809448209996	0.7035393982704183
example_gene_1838	0.902192926964458	0.45419281130547723
example_gene_1839	0.516958953988287	0.034888558045825
example_gene_1840	0.726068435129632	0.1552994500423313
example_gene_1841	0.685069737607553	0.1192088642567901
example_gene_1842	0.971883685020632	0.7243943893746949
example_gene_1843	0.92002945477885	0.5076477365076328
example_gene_1844	0.956730605143166	0.6474484612457114
example_gene_1845	0.775634767296951	0.21137940020141774
example_gene_1846	0.763566570411902	0.19627872855838183
example_gene_1847	0.966026907618019	0.6926665427766244
example_gene_1848	0.581017308141328	0.0576307038081991
example_gene_1849	0.99529228518615	0.9049828941973509
example_gene_1850	0.974221551660802	0.7379357882144897
example_gene_1851	0.852501314322747	0.3361234750681137
example_gene_1852	0.355580084261441	0.007283662476082235
example_gene_1853	0.986126738723621	0.8180635916891965
example_gene_1854	0.574952063275008	0.055069594278909305
example_gene_1855	0.988153115818697	0.8344085628655534
example_gene_1856	0.959987173829306	0.6626667633932504
example_gene_1857	0.857423124888809	0.3462014109116628
example_gene_1858	0.953218115817067	0.6316925793600738
example_gene_1859	0.980281609159957	0.7759732222722147
example_gene_1860	0.986883888125952	0.8240428175372772
example_gene_1861	0.988902594130971	0.8407521585323526
example_gene_1862	0.916659347515693	0.4969744330363107
example_gene_1863	0.997025922318233	0.9280782274980854
example_gene_1864	0.884691705172003	0.40809688607854966
example_gene_1865	0.605626735240203	0.06903397847852415
example_gene_1866	0.907629246947576	0.4697245659092785
example_gene_1867	0.995520215376242	0.9077953227929376
example_gene_1868	0.956799512924088	0.6477641817151852
example_gene_1869	0.968557758271801	0.7060224853051815
example_gene_1870	0.626878400410823	0.08030503128325972
example_gene_1871	0.953147714145138	0.6313833239582303
example_gene_1872	0.958867735308476	0.6573655320214642
example_gene_1873	0.89158656588098	0.42558929096314546
example_gene_1874	0.946891401769935	0.6048433835379028
example_gene_1875	0.997961315846783	0.9428287231795031
example_gene_1876	0.983371651699623	0.79741353388939
example_gene_1877	0.565274606915365	0.0511741342973121
example_gene_1878	0.996832327119754	0.9252710543942672
example_gene_1879	0.940681976458634	0.5801699841801705
example_gene_1880	0.991163661034506	0.8610815329750218
example_gene_1881	0.971724174400124	0.7234902530177492
example_gene_1882	0.971950954521495	0.7247764165091813
example_gene_1883	0.83125146211114	0.2959017271630192
example_gene_1884	0.762741772061673	0.19528310072677776
example_gene_1885	0.718570683118336	0.14807389486699207
example_gene_1886	0.934992901252828	0.5588393491983223
example_gene_1887	0.752442260654076	0.18322538716133388
example_gene_1888	0.890189712021657	0.4219784475202886
example_gene_1889	0.84457101858962	0.3205097773729438
example_gene_1890	0.796083632140017	0.23940435911644098
example_gene_1891	0.845678379924519	0.32264521432341814
example_gene_1892	0.799633630650309	0.24460608672936343
example_gene_1893	0.834556626386301	0.30182776856239907
example_gene_1894	0.998281699862917	0.9484774990705532
example_gene_1895	0.986152411435998	0.818263993545508
example_gene_1896	0.933689586652932	0.5541096250401967
example_gene_1897	0.962512149730136	0.6749099127260366
example_gene_1898	0.987135458502145	0.8260620910628975
example_gene_1899	0.985161506898536	0.8106415933408093
example_gene_1900	0.839990605175079	0.31182630084185664
example_gene_1901	0.984931144856381	0.8089014965398408
example_gene_1902	0.947828371130564	0.6087046838920415
example_gene_1903	0.988721988252717	0.8392073168345481
example_gene_1904	0.975262824606184	0.7441520901666709
example_gene_1905	0.996972433583455	0.9272955302031032
example_gene_1906	0.796358406385751	0.23980326658461765
example_gene_1907	0.890272217236399	0.4221907567897138
example_gene_1908	0.316445546975561	0.004506870622342427
example_gene_1909	0.97620951617982	0.7499101810441516
example_gene_1910	0.790909944088363	0.23200750940528514
example_gene_1911	0.937354081994637	0.5675538410131047
example_gene_1912	0.952655222889592	0.6292268730020789
example_gene_1913	0.931088031078911	0.5448332061402898
example_gene_1914	0.851551028523904	0.33421251344588954
example_gene_1915	0.996231519107073	0.9169670951286644
example_gene_1916	0.759009050025411	0.19083365728587062
example_gene_1917	0.382603943752886	0.00986271184775836
example_gene_1918	0.983568408519344	0.7988361151065774
example_gene_1919	0.503584809877626	0.03120698639001393
example_gene_1920	0.95961790532199	0.6609097068271199
example_gene_1921	0.868824783983862	0.37076972490949217
example_gene_1922	0.984559893525126	0.8061213216467611
example_gene_1923	0.575355013054276	0.05523683645826135
example_gene_1924	0.942451489892045	0.5870454260081999
example_gene_1925	0.983523619709028	0.798511630410651
example_gene_1926	0.645260661495647	0.09123716963324327
example_gene_1927	0.975125709458261	0.7433266470506456
example_gene_1928	0.771333903716553	0.20588143817457402
example_gene_1929	0.762273853159736	0.19472028574547554
example_gene_1930	0.79875502424022	0.24330895267092437
example_gene_1931	0.9988659755864	0.9599978241239039
example_gene_1932	0.95712582858623	0.6492628799285758
example_gene_1933	0.691943796140284	0.12470263065748985
example_gene_1934	0.921428943288822	0.51216590716656
example_gene_1935	0.989485338510644	0.8458107002376506
example_gene_1936	0.924412175391227	0.5219721875209717
example_gene_1937	0.989840078335882	0.8489479579927042
example_gene_1938	0.984335684829102	0.8044564009336233
example_gene_1939	0.936658420021781	0.564966446308533
example_gene_1940	0.931165693397704	0.5451070249623179
example_gene_1941	0.828256081567734	0.29062973262604885
example_gene_1942	0.899981597766653	0.44804958476043943
example_gene_1943	0.90602447389631	0.4650745598476552
example_gene_1944	0.999394277109797	0.9727073304678974
example_gene_1945	0.97322276788649	0.732082629067419
example_gene_1946	0.990955951502864	0.8591295977989701
example_gene_1947	0.99187150747087	0.8678813618752814
example_gene_1948	0.909240066268578	0.4744486291077606
example_gene_1949	0.890405943110764	0.4225351275917461
example_gene_1950	0.731638867242922	0.1608643755761836
example_gene_1951	0.985111420906526	0.810262263578915
example_gene_1952	0.672533859285597	0.10971665611198704
example_gene_1953	0.925262279079644	0.5248114431880507
example_gene_1954	0.996562521533248	0.9214704628303112
example_gene_1955	0.810492017111577	0.2611824832902622
example_gene_1956	0.925453929955937	0.5254543441740789
example_gene_1957	0.902183015973388	0.4541650576844195
example_gene_1958	0.951424419277982	0.6238897941197583
example_gene_1959	0.923498712618906	0.5189437352803337
example_gene_1960	0.952471501448318	0.6284255044647031
example_gene_1961	0.666071324746843	0.10507741320645118
example_gene_1962	0.99428370979392	0.8931474512491768
example_gene_1963	0.964117921458503	0.6829142225296697
example_gene_1964	0.932759888258102	0.5507697360982946
example_gene_1965	0.959159028913953	0.6587377562084336
example_gene_1966	0.883059067860685	0.40407324313777715
example_gene_1967	0.989213099887937	0.8434331833680176
example_gene_1968	0.866945290479556	0.36659716382872976
example_gene_1969	0.881847358569212	0.4011152935701325
example_gene_1970	0.997465852633533	0.9347431216368263
example_gene_1971	0.91591999673197	0.49467092330301327
example_gene_1972	0.966961274295218	0.6975387263479366
example_gene_1973	0.764758761711647	0.19772590281294475
example_gene_1974	0.49707440731491	0.029530073978525025
example_gene_1975	0.952853984772613	0.6300957287975596
example_gene_1976	0.995190920889374	0.9037498575264743
example_gene_1977	0.981690499863585	0.7855483303044198
example_gene_1978	0.968365903007101	0.7049920265104007
example_gene_1979	0.944844617005316	0.5965384703813297
example_gene_1980	0.989333741444836	0.844483613785537
example_gene_1981	0.957087470020948	0.6490863986144071
example_gene_1982	0.921803754631705	0.51338474957206
example_gene_1983	0.982969971804646	0.7945321210153798
example_gene_1984	0.932690352348516	0.5505210536689011
example_gene_1985	0.99254763018209	0.8746092916759677
example_gene_1986	0.887400445882042	0.4148710955737779
example_gene_1987	0.9374883948662	0.5680553393296721
example_gene_1988	0.861150700162881	0.35404097427186676
example_gene_1989	0.954704846948504	0.6382823235232312
example_gene_1990	0.723466366661952	0.15275792820182413
example_gene_1991	0.918251334534444	0.5019804782184495
example_gene_1992	0.939316629104437	0.5749453123552417
example_gene_1993	0.994431478737027	0.8948251468126789
example_gene_1994	0.968961982489524	0.708203624498445
example_gene_1995	0.969772145438751	0.7126169605212787
example_gene_1996	0.969673361959422	0.7120758081213887
example_gene_1997	0.939549186730372	0.5758303740240446
example_gene_1998	0.983473130164254	0.7981463093119034
example_gene_1999	0.990158617024188	0.8518044856940146
example_gene_2000	0.958597405051169	0.6560965478499696
